# JPL Horizons, jupiter_bary (COMMAND=5)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2454785.000000000,3.622570978087882E+08,-6.179914028892468E+08,-2.737186966967424E+08,1.135452543161133E+01,6.344654787096188E+00,2.443013587569461E+00
2454815.000000000,3.913202496012146E+08,-6.009404913447199E+08,-2.671178869703382E+08,1.106674617936028E+01,6.810229319892671E+00,2.649579602666103E+00
2454845.000000000,4.196065118309277E+08,-5.826963744731358E+08,-2.599867180967220E+08,1.075512861254805E+01,7.265155220169995E+00,2.852161679012105E+00
2454875.000000000,4.470545515462704E+08,-5.632880742955883E+08,-2.523361365315453E+08,1.042003550619780E+01,7.708336264892933E+00,3.050281108107765E+00
2454905.000000000,4.736040619488191E+08,-5.427474523524710E+08,-2.441783308199622E+08,1.006189611169091E+01,8.138678297796043E+00,3.243458451351269E+00
2454935.000000000,4.991959364559771E+08,-5.211091994227030E+08,-2.355267314204375E+08,9.681207469467791E+00,8.555093093904325E+00,3.431215164196144E+00
2454965.000000000,5.237724458587556E+08,-4.984108147971626E+08,-2.263960061337996E+08,9.278535495343313E+00,8.956502532502430E+00,3.613075353440926E+00
2454995.000000000,5.472774181420459E+08,-4.746925745113401E+08,-2.168020508752058E+08,8.854515970266151E+00,9.341842896194747E+00,3.788567595371856E+00
2455025.000000000,5.696564206722144E+08,-4.499974885316428E+08,-2.067619757549919E+08,8.409855310119587E+00,9.710069083818659E+00,3.957226733197039E+00
2455055.000000000,5.908569435078348E+08,-4.243712469023048E+08,-1.962940864360222E+08,7.945330605189325E+00,1.006015902346817E+01,4.118595765540482E+00
2455085.000000000,6.108285821635567E+08,-3.978621538141021E+08,-1.854178603329531E+08,7.461789285835059E+00,1.039111849715821E+01,4.272227906934857E+00
2455115.000000000,6.295232192731624E+08,-3.705210492734041E+08,-1.741539174843484E+08,6.960148524938814E+00,1.070198586031253E+01,4.417688631426191E+00
2455145.000000000,6.468952039423662E+08,-3.424012184562753E+08,-1.625239860611483E+08,6.441394057224213E+00,1.099183687714708E+01,4.554557784300189E+00
2455175.000000000,6.629015275016865E+08,-3.135582883514454E+08,-1.505508623277059E+08,5.906578603642231E+00,1.125978964227686E+01,4.682431728782878E+00
