# JPL Horizons, uranus_bary (COMMAND=7)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452835.000000000,2.603938200948237E+09,-1.344692464735622E+09,-6.257718373311884E+08,3.319705358005422E+00,5.147414151944486E+00,2.207486559448779E+00
2452865.000000000,2.612499646619169E+09,-1.331328148192736E+09,-6.200396891382442E+08,3.286331770342189E+00,5.164529189926991E+00,2.215454695048953E+00
2452895.000000000,2.620974459082560E+09,-1.317919697472989E+09,-6.142869855815856E+08,3.252858919823791E+00,5.181468235001569E+00,2.223347148360993E+00
2452925.000000000,2.629362382391090E+09,-1.304467569260068E+09,-6.085139230720558E+08,3.219287841899166E+00,5.198230894120336E+00,2.231163732616149E+00
2452955.000000000,2.637663163280502E+09,-1.290972221251724E+09,-6.027206985025302E+08,3.185619571304003E+00,5.214816778107284E+00,2.238904262744701E+00
2452985.000000000,2.645876551168203E+09,-1.277434112148380E+09,-5.969075092429264E+08,3.151855142748256E+00,5.231225502481994E+00,2.246568555734486E+00
2453015.000000000,2.654002298155109E+09,-1.263853701641590E+09,-5.910745531351216E+08,3.117995592220738E+00,5.247456686765894E+00,2.254156430346979E+00
2453045.000000000,2.662040159028619E+09,-1.250231450404721E+09,-5.852220284888272E+08,3.084041956438581E+00,5.263509953896993E+00,2.261667706845502E+00
2453075.000000000,2.669989891263447E+09,-1.236567820083488E+09,-5.793501340774736E+08,3.049995272267161E+00,5.279384930767083E+00,2.269102207198956E+00
2453105.000000000,2.677851255022783E+09,-1.222863273285513E+09,-5.734590691336930E+08,3.015856577389894E+00,5.295081248152322E+00,2.276459755071367E+00
2453135.000000000,2.685624013160503E+09,-1.209118273571108E+09,-5.675490333452508E+08,2.981626910110574E+00,5.310598540144974E+00,2.283740175604049E+00
2453165.000000000,2.693307931221311E+09,-1.195333285444405E+09,-5.616202268510947E+08,2.947307308223734E+00,5.325936444562271E+00,2.290943295589614E+00
2453195.000000000,2.700902777439116E+09,-1.181508774342432E+09,-5.556728502365531E+08,2.912898809134776E+00,5.341094603838754E+00,2.298068943837801E+00
2453225.000000000,2.708408322737930E+09,-1.167645206623190E+09,-5.497071045281346E+08,2.878402451377091E+00,5.356072664733115E+00,2.305116951046314E+00
2453255.000000000,2.715824340735641E+09,-1.153743049556024E+09,-5.437231911893026E+08,2.843819274840801E+00,5.370870277155712E+00,2.312087149302632E+00
2453285.000000000,2.723150607745623E+09,-1.139802771313695E+09,-5.377213121169943E+08,2.809150319245865E+00,5.385487094262613E+00,2.318979372108714E+00
2453315.000000000,2.730386902775349E+09,-1.125824840962737E+09,-5.317016696374294E+08,2.774396623771376E+00,5.399922773344364E+00,2.325793454768568E+00
2453345.000000000,2.737533007526033E+09,-1.111809728452621E+09,-5.256644665013427E+08,2.739559227822301E+00,5.414176975759755E+00,2.332529234393335E+00
2453375.000000000,2.744588706393376E+09,-1.097757904605701E+09,-5.196099058795013E+08,2.704639170977053E+00,5.428249366622024E+00,2.339186549765103E+00
